"dbn","school_name","year","total_enrollment","grade_pk_half_day_full_day","grade_k","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","female_1","female_2","male_1","male_2","asian_1","asian_2","black_1","black_2","hispanic_1","hispanic_2","multiple_race_categories_not_represented_1","multiple_race_categories_not_represented_2","white_1","white_2","students_with_disabilities_1","students_with_disabilities_2","english_language_learners_1","english_language_learners_2","poverty_1","poverty_2","economic_need_index"
"02M507","Urban Assembly Gateway School for Technology","2013-14","367","0","0","0","0","0","0","0","0","0","0","131","130","106","0","74","20.2","293","79.8","25","6.8","126","34.3","191","52.0","8","2.2","17","4.6","68","18.5","13","3.5","259","70.6","No Data"
"02M507","Urban Assembly Gateway School for Technology","2014-15","472","0","0","0","0","0","0","0","0","0","0","122","128","117","105","101","21.4","371","78.6","37","7.8","144","30.5","253","53.6","11","2.3","27","5.7","90","19.1","10","2.1","329","69.7","63.6%"
"02M507","Urban Assembly Gateway School for Technology","2015-16","472","0","0","0","0","0","0","0","0","0","0","131","113","113","115","99","21.0","373","79.0","51","10.8","137","29.0","243","51.5","15","3.2","26","5.5","86","18.2","14","3.0","338","71.6","62.5%"
"02M507","Urban Assembly Gateway School for Technology","2016-17","468","0","0","0","0","0","0","0","0","0","0","118","126","109","115","107","22.9","361","77.1","47","10.0","139","29.7","245","52.4","18","3.8","19","4.1","92","19.7","16","3.4","262","56.0","62.2%"
"02M507","Urban Assembly Gateway School for Technology","2017-18","445","0","0","0","0","0","0","0","0","0","0","114","116","112","103","91","20.4","353","79.3","37","8.3","130","29.2","235","52.8","20","4.5","23","5.2","98","22.0","10","2.2","253","56.9","65.5%"
"02M519","Talent Unlimited High School","2013-14","530","0","0","0","0","0","0","0","0","0","0","122","137","96","175","435","82.1","95","17.9","26","4.9","184","34.7","205","38.7","14","2.6","101","19.1","33","6.2","0","0.0","315","59.4","No Data"
"02M519","Talent Unlimited High School","2014-15","506","0","0","0","0","0","0","0","0","0","0","143","142","135","86","417","82.4","89","17.6","25","4.9","170","33.6","202","39.9","9","1.8","100","19.8","44","8.7","1","0.2","276","54.5","45.5%"
"02M519","Talent Unlimited High School","2015-16","509","0","0","0","0","0","0","0","0","0","0","114","131","133","131","419","82.3","90","17.7","18","3.5","175","34.4","201","39.5","20","3.9","95","18.7","56","11.0","1","0.2","276","54.2","44.6%"
"02M519","Talent Unlimited High School","2016-17","495","0","0","0","0","0","0","0","0","0","0","139","106","121","129","401","81.0","94","19.0","20","4.0","163","32.9","202","40.8","32","6.5","78","15.8","74","14.9","2","0.4","246","49.7","44.8%"
"02M519","Talent Unlimited High School","2017-18","478","0","0","0","0","0","0","0","0","0","0","129","135","100","114","381","79.7","97","20.3","17","3.6","147","30.8","205","42.9","41","8.6","68","14.2","73","15.3","3","0.6","264","55.2","52.5%"
"02M520","Murry Bergtraum High School for Business Careers","2013-14","1466","0","0","0","0","0","0","0","0","0","0","484","370","249","363","743","50.7","723","49.3","144","9.8","651","44.4","620","42.3","16","1.1","35","2.4","238","16.2","169","11.5","1067","72.8","No Data"
"02M520","Murry Bergtraum High School for Business Careers","2014-15","971","0","0","0","0","0","0","0","0","0","0","337","219","165","250","472","48.6","499","51.4","86","8.9","448","46.1","398","41.0","11","1.1","28","2.9","197","20.3","104","10.7","708","72.9","71.0%"
"02M520","Murry Bergtraum High School for Business Careers","2015-16","598","0","0","0","0","0","0","0","0","0","0","176","155","127","140","291","48.7","307","51.3","65","10.9","284","47.5","229","38.3","7","1.2","13","2.2","140","23.4","65","10.9","433","72.4","72.0%"
"02M520","Murry Bergtraum High School for Business Careers","2016-17","407","0","0","0","0","0","0","0","0","0","0","119","105","86","97","203","49.9","204","50.1","36","8.8","199","48.9","157","38.6","8","2.0","7","1.7","97","23.8","35","8.6","314","77.1","70.5%"
"02M520","Murry Bergtraum High School for Business Careers","2017-18","271","0","0","0","0","0","0","0","0","0","0","65","76","65","65","138","50.9","133","49.1","14","5.2","135","49.8","110","40.6","4","1.5","8","3.0","67","24.7","23","8.5","209","77.1","80.3%"
"02M527","P.S. 527 - East Side School for Social Action","2013-14","92","0","43","49","0","0","0","0","0","0","0","0","0","0","0","38","41.3","54","58.7","18","19.6","2","2.2","11","12.0","6","6.5","55","59.8","24","26.1","1","1.1","17","18.5","No Data"
"02M527","P.S. 527 - East Side School for Social Action","2014-15","157","0","62","46","49","0","0","0","0","0","0","0","0","0","0","63","40.1","94","59.9","27","17.2","2","1.3","21","13.4","5","3.2","102","65.0","31","19.7","1","0.6","26","16.6","11.3%"
"02M527","P.S. 527 - East Side School for Social Action","2015-16","231","0","79","53","50","49","0","0","0","0","0","0","0","0","0","102","44.2","129","55.8","35","15.2","4","1.7","45","19.5","11","4.8","136","58.9","38","16.5","2","0.9","25","10.8","10.1%"
"02M527","P.S. 527 - East Side School for Social Action","2016-17","294","0","68","74","50","52","50","0","0","0","0","0","0","0","0","144","49.0","150","51.0","34","11.6","13","4.4","50","17.0","10","3.4","187","63.6","42","14.3","7","2.4","50","17.0","12.8%"
"02M527","P.S. 527 - East Side School for Social Action","2017-18","387","0","90","70","69","56","49","53","0","0","0","0","0","0","0","194","50.1","193","49.9","43","11.1","15","3.9","68","17.6","45","11.6","216","55.8","55","14.2","18","4.7","62","16.0","16.9%"
"02M529","Jacqueline Kennedy Onassis High School","2013-14","709","0","0","0","0","0","0","0","0","0","0","233","155","167","154","391","55.1","318","44.9","29","4.1","161","22.7","495","69.8","5","0.7","19","2.7","131","18.5","68","9.6","568","80.1","No Data"
"02M529","Jacqueline Kennedy Onassis High School","2014-15","676","0","0","0","0","0","0","0","0","0","0","202","176","134","164","370","54.7","306","45.3","27","4.0","143","21.2","475","70.3","7","1.0","24","3.6","126","18.6","40","5.9","529","78.3","77.3%"
"02M529","Jacqueline Kennedy Onassis High School","2015-16","650","0","0","0","0","0","0","0","0","0","0","208","156","158","128","381","58.6","269","41.4","37","5.7","142","21.8","435","66.9","9","1.4","27","4.2","111","17.1","47","7.2","492","75.7","73.3%"
"02M529","Jacqueline Kennedy Onassis High School","2016-17","641","0","0","0","0","0","0","0","0","0","0","173","180","131","157","356","55.5","285","44.5","42","6.6","147","22.9","423","66.0","8","1.2","21","3.3","114","17.8","56","8.7","473","73.8","72.5%"
"02M529","Jacqueline Kennedy Onassis High School","2017-18","567","0","0","0","0","0","0","0","0","0","0","92","166","166","143","316","55.7","251","44.3","35","6.2","130","22.9","371","65.4","11","1.9","20","3.5","104","18.3","58","10.2","451","79.5","82.4%"
"02M531","Repertory Company High School for Theatre Arts","2013-14","236","0","0","0","0","0","0","0","0","0","0","66","66","54","50","192","81.4","44","18.6","3","1.3","101","42.8","105","44.5","7","3.0","20","8.5","21","8.9","4","1.7","182","77.1","No Data"
"02M531","Repertory Company High School for Theatre Arts","2014-15","246","0","0","0","0","0","0","0","0","0","0","69","64","59","54","208","84.6","38","15.4","4","1.6","93","37.8","123","50.0","5","2.0","21","8.5","31","12.6","9","3.7","196","79.7","62.1%"
"02M531","Repertory Company High School for Theatre Arts","2015-16","247","0","0","0","0","0","0","0","0","0","0","66","73","59","49","207","83.8","40","16.2","6","2.4","92","37.2","122","49.4","8","3.2","19","7.7","37","15.0","4","1.6","186","75.3","60.3%"
"02M531","Repertory Company High School for Theatre Arts","2016-17","246","0","0","0","0","0","0","0","0","0","0","63","64","66","53","205","83.3","41","16.7","5","2.0","84","34.1","129","52.4","8","3.3","20","8.1","40","16.3","3","1.2","169","68.7","57.4%"
"02M531","Repertory Company High School for Theatre Arts","2017-18","242","0","0","0","0","0","0","0","0","0","0","60","56","61","65","199","82.2","43","17.8","4","1.7","82","33.9","115","47.5","15","6.2","26","10.7","42","17.4","1","0.4","168","69.4","61.3%"
"02M533","Union Square Academy for Health Sciences","2013-14","223","0","0","0","0","0","0","0","0","0","0","121","102","0","0","155","69.5","68","30.5","36","16.1","55","24.7","118","52.9","9","4.0","5","2.2","36","16.1","29","13.0","191","85.7","No Data"
"02M533","Union Square Academy for Health Sciences","2014-15","319","0","0","0","0","0","0","0","0","0","0","121","106","92","0","232","72.7","87","27.3","51","16.0","65","20.4","181","56.7","7","2.2","15","4.7","46","14.4","33","10.3","250","78.4","71.5%"
"02M533","Union Square Academy for Health Sciences","2015-16","415","0","0","0","0","0","0","0","0","0","0","123","124","76","92","299","72.0","116","28.0","62","14.9","99","23.9","227","54.7","8","1.9","19","4.6","59","14.2","32","7.7","335","80.7","72.9%"
"02M533","Union Square Academy for Health Sciences","2016-17","406","0","0","0","0","0","0","0","0","0","0","128","113","83","82","296","72.9","110","27.1","53","13.1","93","22.9","227","55.9","10","2.5","23","5.7","59","14.5","27","6.7","316","77.8","72.3%"
"02M533","Union Square Academy for Health Sciences","2017-18","398","0","0","0","0","0","0","0","0","0","0","126","109","85","78","275","69.1","122","30.7","50","12.6","82","20.6","231","58.0","11","2.8","24","6.0","66","16.6","29","7.3","333","83.7","82.4%"
"02M534","Harvest Collegiate High School","2013-14","232","0","0","0","0","0","0","0","0","0","0","108","124","0","0","131","56.5","101","43.5","14","6.0","47","20.3","127","54.7","10","4.3","34","14.7","53","22.8","6","2.6","144","62.1","No Data"
"02M534","Harvest Collegiate High School","2014-15","333","0","0","0","0","0","0","0","0","0","0","112","101","120","0","190","57.1","143","42.9","23","6.9","73","21.9","176","52.9","6","1.8","55","16.5","81","24.3","7","2.1","210","63.1","50.8%"
"02M534","Harvest Collegiate High School","2015-16","456","0","0","0","0","0","0","0","0","0","0","120","113","111","112","259","56.8","197","43.2","33","7.2","106","23.2","226","49.6","10","2.2","81","17.8","113","24.8","8","1.8","269","59.0","50.1%"
"02M534","Harvest Collegiate High School","2016-17","458","0","0","0","0","0","0","0","0","0","0","117","119","121","101","256","55.9","202","44.1","32","7.0","118","25.8","204","44.5","16","3.5","88","19.2","133","29.0","8","1.7","247","53.9","48.3%"
"02M534","Harvest Collegiate High School","2017-18","487","0","0","0","0","0","0","0","0","0","0","127","123","120","117","270","55.4","217","44.6","31","6.4","119","24.4","224","46.0","18","3.7","95","19.5","134","27.5","9","1.8","315","64.7","60.8%"
"02M542","Manhattan Bridges High School","2013-14","552","0","0","0","0","0","0","0","0","0","0","158","148","138","108","275","49.8","277","50.2","0","0.0","1","0.2","551","99.8","0","0.0","0","0.0","14","2.5","350","63.4","426","77.2","No Data"
"02M542","Manhattan Bridges High School","2014-15","529","0","0","0","0","0","0","0","0","0","0","145","195","97","92","268","50.7","261","49.3","0","0.0","0","0.0","529","100.0","0","0.0","0","0.0","12","2.3","281","53.1","396","74.9","88.8%"
"02M542","Manhattan Bridges High School","2015-16","510","0","0","0","0","0","0","0","0","0","0","125","179","110","96","262","51.4","248","48.6","0","0.0","1","0.2","507","99.4","1","0.2","1","0.2","19","3.7","232","45.5","365","71.6","85.5%"
"02M542","Manhattan Bridges High School","2016-17","525","0","0","0","0","0","0","0","0","0","0","154","148","128","95","279","53.1","246","46.9","1","0.2","1","0.2","520","99.0","3","0.6","0","0.0","26","5.0","245","46.7","360","68.6","83.3%"
"02M542","Manhattan Bridges High School","2017-18","517","0","0","0","0","0","0","0","0","0","0","154","166","96","101","266","51.5","251","48.5","1","0.2","2","0.4","511","98.8","2","0.4","1","0.2","22","4.3","250","48.4","427","82.6","92.1%"
"02M543","New Design High School","2013-14","439","0","0","0","0","0","0","0","0","0","0","118","118","107","96","288","65.6","151","34.4","24","5.5","131","29.8","265","60.4","12","2.7","7","1.6","108","24.6","18","4.1","334","76.1","No Data"
"02M543","New Design High School","2014-15","441","0","0","0","0","0","0","0","0","0","0","132","108","111","90","291","66.0","150","34.0","26","5.9","138","31.3","251","56.9","10","2.3","16","3.6","117","26.5","24","5.4","300","68.0","73.6%"
"02M543","New Design High School","2015-16","431","0","0","0","0","0","0","0","0","0","0","135","119","87","90","261","60.6","170","39.4","29","6.7","138","32.0","239","55.5","13","3.0","12","2.8","104","24.1","26","6.0","294","68.2","75.2%"
"02M543","New Design High School","2016-17","407","0","0","0","0","0","0","0","0","0","0","140","107","87","73","230","56.5","177","43.5","24","5.9","142","34.9","224","55.0","10","2.5","7","1.7","111","27.3","25","6.1","287","70.5","77.6%"
"02M543","New Design High School","2017-18","427","0","0","0","0","0","0","0","0","0","0","135","125","81","86","255","59.7","172","40.3","28","6.6","157","36.8","226","52.9","10","2.3","6","1.4","116","27.2","22","5.2","342","80.1","85.7%"
"02M544","Independence High School","2013-14","328","0","0","0","0","0","0","0","0","0","0","0","86","91","151","157","47.9","171","52.1","11","3.4","129","39.3","175","53.4","5","1.5","8","2.4","37","11.3","18","5.5","271","82.6","No Data"
"02M544","Independence High School","2014-15","317","0","0","0","0","0","0","0","0","0","0","0","114","76","127","145","45.7","172","54.3","14","4.4","126","39.7","165","52.1","6","1.9","6","1.9","39","12.3","14","4.4","277","87.4","68.2%"
"02M544","Independence High School","2015-16","314","0","0","0","0","0","0","0","0","0","0","0","101","91","122","152","48.4","162","51.6","15","4.8","114","36.3","172","54.8","5","1.6","8","2.5","48","15.3","14","4.5","263","83.8","68.6%"
"02M544","Independence High School","2016-17","338","0","0","0","0","0","0","0","0","0","0","15","74","118","131","174","51.5","164","48.5","9","2.7","122","36.1","176","52.1","8","2.4","23","6.8","44","13.0","22","6.5","281","83.1","70.4%"
"02M544","Independence High School","2017-18","334","0","0","0","0","0","0","0","0","0","0","40","93","97","104","164","49.1","170","50.9","7","2.1","103","30.8","190","56.9","5","1.5","29","8.7","70","21.0","27","8.1","307","91.9","88.6%"
"02M545","High School for Dual Language and Asian Studies","2013-14","410","0","0","0","0","0","0","0","0","0","0","107","122","96","85","206","50.2","204","49.8","372","90.7","11","2.7","21","5.1","3","0.7","3","0.7","10","2.4","147","35.9","370","90.2","No Data"
"02M545","High School for Dual Language and Asian Studies","2014-15","416","0","0","0","0","0","0","0","0","0","0","99","104","115","98","221","53.1","195","46.9","370","88.9","13","3.1","23","5.5","3","0.7","7","1.7","8","1.9","98","23.6","369","88.7","76.6%"
"02M545","High School for Dual Language and Asian Studies","2015-16","420","0","0","0","0","0","0","0","0","0","0","101","104","101","114","242","57.6","178","42.4","359","85.5","17","4.0","28","6.7","6","1.4","10","2.4","9","2.1","41","9.8","373","88.8","72.2%"
"02M545","High School for Dual Language and Asian Studies","2016-17","397","0","0","0","0","0","0","0","0","0","0","109","90","101","97","239","60.2","158","39.8","335","84.4","17","4.3","25","6.3","6","1.5","14","3.5","11","2.8","47","11.8","339","85.4","67.8%"
"02M545","High School for Dual Language and Asian Studies","2017-18","396","0","0","0","0","0","0","0","0","0","0","107","103","87","99","243","61.4","153","38.6","341","86.1","14","3.5","18","4.5","12","3.0","11","2.8","12","3.0","48","12.1","344","86.9","79.6%"
"02M546","Academy for Software Engineering","2013-14","241","0","0","0","0","0","0","0","0","0","0","120","121","0","0","53","22.0","188","78.0","31","12.9","76","31.5","96","39.8","16","6.6","22","9.1","55","22.8","7","2.9","171","71.0","No Data"
"02M546","Academy for Software Engineering","2014-15","344","0","0","0","0","0","0","0","0","0","0","118","117","109","0","72","20.9","272","79.1","37","10.8","100","29.1","158","45.9","18","5.2","31","9.0","82","23.8","8","2.3","254","73.8","61.2%"
